date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:19:11	85617/85617	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49e4-14e71%22	http://www.themezaa.com/html/pofo/portfolio-full-width-metro-with-icon.html	www.themezaa.com/html/pofo/portfolio-full-width-metro-with-icon.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:12	86326/86326	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49e6-15136%22	http://www.themezaa.com/html/pofo/portfolio-full-width-metro-transform.html	www.themezaa.com/html/pofo/portfolio-full-width-metro-transform.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:13	85220/85220	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49e4-14ce4%22	http://www.themezaa.com/html/pofo/portfolio-full-width-metro-zooming.html	www.themezaa.com/html/pofo/portfolio-full-width-metro-zooming.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:14	79992/79992	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49eb-13878%22	http://www.themezaa.com/html/pofo/portfolio-full-width-justified-gallery.html	www.themezaa.com/html/pofo/portfolio-full-width-justified-gallery.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:15	81813/81813	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f1-13f95%22	http://www.themezaa.com/html/pofo/portfolio-full-width-carousel.html	www.themezaa.com/html/pofo/portfolio-full-width-carousel.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:16	75869/75869	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a0f-1285d%22	http://www.themezaa.com/html/pofo/portfolio-full-width-parallax.html	www.themezaa.com/html/pofo/portfolio-full-width-parallax.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:17	96049/96049	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49e0-17731%22	http://www.themezaa.com/html/pofo/portfolio-boxed-grid-with-icon.html	www.themezaa.com/html/pofo/portfolio-boxed-grid-with-icon.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:18	89607/89607	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49de-15e07%22	http://www.themezaa.com/html/pofo/portfolio-boxed-grid-transform.html	www.themezaa.com/html/pofo/portfolio-boxed-grid-transform.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:19	88554/88554	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49fa-159ea%22	http://www.themezaa.com/html/pofo/portfolio-boxed-grid-zooming.html	www.themezaa.com/html/pofo/portfolio-boxed-grid-zooming.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:20	91898/91898	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f8-166fa%22	http://www.themezaa.com/html/pofo/portfolio-boxed-masonry-overlay.html	www.themezaa.com/html/pofo/portfolio-boxed-masonry-overlay.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:21	100367/100367	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f8-1880f%22	http://www.themezaa.com/html/pofo/portfolio-boxed-masonry-with-icon.html	www.themezaa.com/html/pofo/portfolio-boxed-masonry-with-icon.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:22	82871/82871	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f6-143b7%22	http://www.themezaa.com/html/pofo/portfolio-boxed-metro-overlay.html	www.themezaa.com/html/pofo/portfolio-boxed-metro-overlay.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:23	85528/85528	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f5-14e18%22	http://www.themezaa.com/html/pofo/portfolio-boxed-metro-with-icon.html	www.themezaa.com/html/pofo/portfolio-boxed-metro-with-icon.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:24	86331/86331	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f6-1513b%22	http://www.themezaa.com/html/pofo/portfolio-boxed-metro-transform.html	www.themezaa.com/html/pofo/portfolio-boxed-metro-transform.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:25	85212/85212	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f4-14cdc%22	http://www.themezaa.com/html/pofo/portfolio-boxed-metro-zooming.html	www.themezaa.com/html/pofo/portfolio-boxed-metro-zooming.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:26	97681/97681	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49de-17d91%22	http://www.themezaa.com/html/pofo/portfolio-boxed-image-gallery.html	www.themezaa.com/html/pofo/portfolio-boxed-image-gallery.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:27	79385/79385	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49fa-13619%22	http://www.themezaa.com/html/pofo/portfolio-boxed-justified-gallery.html	www.themezaa.com/html/pofo/portfolio-boxed-justified-gallery.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:28	81805/81805	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49e0-13f8d%22	http://www.themezaa.com/html/pofo/portfolio-boxed-carousel.html	www.themezaa.com/html/pofo/portfolio-boxed-carousel.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:29	76298/76298	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f3-12a0a%22	http://www.themezaa.com/html/pofo/portfolio-boxed-parallax.html	www.themezaa.com/html/pofo/portfolio-boxed-parallax.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:30	91639/91639	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a0d-165f7%22	http://www.themezaa.com/html/pofo/portfolio-three-columns.html	www.themezaa.com/html/pofo/portfolio-three-columns.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:31	91658/91658	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f0-1660a%22	http://www.themezaa.com/html/pofo/portfolio-four-columns.html	www.themezaa.com/html/pofo/portfolio-four-columns.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:32	88211/88211	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49f2-15893%22	http://www.themezaa.com/html/pofo/portfolio-five-columns.html	www.themezaa.com/html/pofo/portfolio-five-columns.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:33	113064/113064	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4977-1b9a8%22	http://www.themezaa.com/html/pofo/blog-standard-with-left-sidebar.html	www.themezaa.com/html/pofo/blog-standard-with-left-sidebar.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:34	113049/113049	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4975-1b999%22	http://www.themezaa.com/html/pofo/blog-standard-with-right-sidebar.html	www.themezaa.com/html/pofo/blog-standard-with-right-sidebar.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:35	81089/81089	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4963-13cc1%22	http://www.themezaa.com/html/pofo/blog-classic-full-width.html	www.themezaa.com/html/pofo/blog-classic-full-width.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:36	97113/97113	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4971-17b59%22	http://www.themezaa.com/html/pofo/blog-list-full-width.html	www.themezaa.com/html/pofo/blog-list-full-width.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:38	82569/82569	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a495d-14289%22	http://www.themezaa.com/html/pofo/blog-grid-full-width.html	www.themezaa.com/html/pofo/blog-grid-full-width.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:38	99951/99951	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a496f-1866f%22	http://www.themezaa.com/html/pofo/blog-masonry-full-width.html	www.themezaa.com/html/pofo/blog-masonry-full-width.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:39	80534/80534	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a497c-13a96%22	http://www.themezaa.com/html/pofo/blog-simple-full-width.html	www.themezaa.com/html/pofo/blog-simple-full-width.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:40	81252/81252	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4961-13d64%22	http://www.themezaa.com/html/pofo/blog-clean-full-width.html	www.themezaa.com/html/pofo/blog-clean-full-width.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:42	87990/87990	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a495c-157b6%22	http://www.themezaa.com/html/pofo/blog-images-full-width.html	www.themezaa.com/html/pofo/blog-images-full-width.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:42	82240/82240	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4985-14140%22	http://www.themezaa.com/html/pofo/blog-only-text-full-width.html	www.themezaa.com/html/pofo/blog-only-text-full-width.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:43	91692/91692	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4981-1662c%22	http://www.themezaa.com/html/pofo/blog-post-layout-02.html	www.themezaa.com/html/pofo/blog-post-layout-02.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:44	91729/91729	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4982-16651%22	http://www.themezaa.com/html/pofo/blog-post-layout-03.html	www.themezaa.com/html/pofo/blog-post-layout-03.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:45	92203/92203	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4980-1682b%22	http://www.themezaa.com/html/pofo/blog-post-layout-04.html	www.themezaa.com/html/pofo/blog-post-layout-04.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:46	94730/94730	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a497d-1720a%22	http://www.themezaa.com/html/pofo/blog-post-layout-05.html	www.themezaa.com/html/pofo/blog-post-layout-05.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:47	93658/93658	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4956-16dda%22	http://www.themezaa.com/html/pofo/buttons.html	www.themezaa.com/html/pofo/buttons.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:48	91209/91209	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a1a-16449%22	http://www.themezaa.com/html/pofo/team.html	www.themezaa.com/html/pofo/team.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:49	78075/78075	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a1d-130fb%22	http://www.themezaa.com/html/pofo/team-carousel.html	www.themezaa.com/html/pofo/team-carousel.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:50	80211/80211	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a498f-13953%22	http://www.themezaa.com/html/pofo/clients.html	www.themezaa.com/html/pofo/clients.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:51	69330/69330	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4993-10ed2%22	http://www.themezaa.com/html/pofo/client-carousel.html	www.themezaa.com/html/pofo/client-carousel.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:52	69746/69746	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a24-11072%22	http://www.themezaa.com/html/pofo/subscribe.html	www.themezaa.com/html/pofo/subscribe.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:53	69348/69348	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4993-10ee4%22	http://www.themezaa.com/html/pofo/call-to-action.html	www.themezaa.com/html/pofo/call-to-action.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:54	103963/103963	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a1e-1961b%22	http://www.themezaa.com/html/pofo/tab.html	www.themezaa.com/html/pofo/tab.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:55	68537/68537	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49a7-10bb9%22	http://www.themezaa.com/html/pofo/google-map.html	www.themezaa.com/html/pofo/google-map.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:57	81277/81277	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a16-13d7d%22	http://www.themezaa.com/html/pofo/text-slider.html	www.themezaa.com/html/pofo/text-slider.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:58	75148/75148	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a498d-1258c%22	http://www.themezaa.com/html/pofo/contact-form.html	www.themezaa.com/html/pofo/contact-form.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:58	77080/77080	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49c0-12d18%22	http://www.themezaa.com/html/pofo/image-gallery.html	www.themezaa.com/html/pofo/image-gallery.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:19:59	113010/113010	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a1f-1b972%22	http://www.themezaa.com/html/pofo/icon-with-text.html	www.themezaa.com/html/pofo/icon-with-text.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:00	69853/69853	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49ce-110dd%22	http://www.themezaa.com/html/pofo/overline-icon-box.html	www.themezaa.com/html/pofo/overline-icon-box.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:01	75214/75214	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4989-125ce%22	http://www.themezaa.com/html/pofo/custom-icon-with-text.html	www.themezaa.com/html/pofo/custom-icon-with-text.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:02	90651/90651	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4988-1621b%22	http://www.themezaa.com/html/pofo/counters.html	www.themezaa.com/html/pofo/counters.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:03	68781/68781	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a498b-10cad%22	http://www.themezaa.com/html/pofo/countdown.html	www.themezaa.com/html/pofo/countdown.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:04	76606/76606	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49d6-12b3e%22	http://www.themezaa.com/html/pofo/pie-charts.html	www.themezaa.com/html/pofo/pie-charts.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:05	81995/81995	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a16-1404b%22	http://www.themezaa.com/html/pofo/text-box.html	www.themezaa.com/html/pofo/text-box.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:06	106869/106869	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a495a-1a175%22	http://www.themezaa.com/html/pofo/fancy-text-box.html	www.themezaa.com/html/pofo/fancy-text-box.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:07	84013/84013	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a19-1482d%22	http://www.themezaa.com/html/pofo/testimonials-carousel.html	www.themezaa.com/html/pofo/testimonials-carousel.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:08	70879/70879	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a23-114df%22	http://www.themezaa.com/html/pofo/video.html	www.themezaa.com/html/pofo/video.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:09	89768/89768	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49be-15ea8%22	http://www.themezaa.com/html/pofo/interactive-banners.html	www.themezaa.com/html/pofo/interactive-banners.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:10	79446/79446	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a00-13656%22	http://www.themezaa.com/html/pofo/services.html	www.themezaa.com/html/pofo/services.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:11	79402/79402	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a0d-1362a%22	http://www.themezaa.com/html/pofo/portfolio-slider.html	www.themezaa.com/html/pofo/portfolio-slider.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:12	77134/77134	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49c0-12d4e%22	http://www.themezaa.com/html/pofo/info-banner.html	www.themezaa.com/html/pofo/info-banner.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:13	73280/73280	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a05-11e40%22	http://www.themezaa.com/html/pofo/rotate-box.html	www.themezaa.com/html/pofo/rotate-box.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:14	73023/73023	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a09-11d3f%22	http://www.themezaa.com/html/pofo/process-step.html	www.themezaa.com/html/pofo/process-step.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:15	110436/110436	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a497f-1af64%22	http://www.themezaa.com/html/pofo/blog-posts.html	www.themezaa.com/html/pofo/blog-posts.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:16	66291/66291	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49c9-102f3%22	http://www.themezaa.com/html/pofo/instagram.html	www.themezaa.com/html/pofo/instagram.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:17	68163/68163	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49d8-10a43%22	http://www.themezaa.com/html/pofo/parallax-scrolling.html	www.themezaa.com/html/pofo/parallax-scrolling.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:18	74674/74674	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4987-123b2%22	http://www.themezaa.com/html/pofo/dropcaps.html	www.themezaa.com/html/pofo/dropcaps.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:19	83768/83768	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4991-14738%22	http://www.themezaa.com/html/pofo/columns.html	www.themezaa.com/html/pofo/columns.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:20	69771/69771	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4967-1108b%22	http://www.themezaa.com/html/pofo/blockquote.html	www.themezaa.com/html/pofo/blockquote.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:21	68651/68651	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49ac-10c2b%22	http://www.themezaa.com/html/pofo/highlights.html	www.themezaa.com/html/pofo/highlights.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:22	70645/70645	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49d4-113f5%22	http://www.themezaa.com/html/pofo/message-box.html	www.themezaa.com/html/pofo/message-box.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:23	96870/96870	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a10-17a66%22	http://www.themezaa.com/html/pofo/social-icons.html	www.themezaa.com/html/pofo/social-icons.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:24	77138/77138	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4958-12d52%22	http://www.themezaa.com/html/pofo/lists.html	www.themezaa.com/html/pofo/lists.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:25	67419/67419	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a03-1075b%22	http://www.themezaa.com/html/pofo/seperators.html	www.themezaa.com/html/pofo/seperators.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:26	82353/82353	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a0a-141b1%22	http://www.themezaa.com/html/pofo/pricing-table.html	www.themezaa.com/html/pofo/pricing-table.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:27	104676/104676	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49ab-198e4%22	http://www.themezaa.com/html/pofo/header-with-sticky-top-bar.html	www.themezaa.com/html/pofo/header-with-sticky-top-bar.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:28	72878/72878	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a499a-11cae%22	http://www.themezaa.com/html/pofo/footer-standard-dark.html	www.themezaa.com/html/pofo/footer-standard-dark.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:29	72893/72893	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49a1-11cbd%22	http://www.themezaa.com/html/pofo/footer-classic.html	www.themezaa.com/html/pofo/footer-classic.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:30	74796/74796	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49a1-1242c%22	http://www.themezaa.com/html/pofo/footer-classic-dark.html	www.themezaa.com/html/pofo/footer-classic-dark.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:31	69806/69806	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a499d-110ae%22	http://www.themezaa.com/html/pofo/footer-clean.html	www.themezaa.com/html/pofo/footer-clean.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:32	71945/71945	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a499f-11909%22	http://www.themezaa.com/html/pofo/footer-clean-dark.html	www.themezaa.com/html/pofo/footer-clean-dark.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:33	68179/68179	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a499b-10a53%22	http://www.themezaa.com/html/pofo/footer-modern.html	www.themezaa.com/html/pofo/footer-modern.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:34	69191/69191	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a499c-10e47%22	http://www.themezaa.com/html/pofo/footer-modern-dark.html	www.themezaa.com/html/pofo/footer-modern-dark.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:35	68083/68083	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49a3-109f3%22	http://www.themezaa.com/html/pofo/footer-center-logo.html	www.themezaa.com/html/pofo/footer-center-logo.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:36	67940/67940	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49a3-10964%22	http://www.themezaa.com/html/pofo/footer-center-logo-dark.html	www.themezaa.com/html/pofo/footer-center-logo-dark.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:37	66849/66849	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49a6-10521%22	http://www.themezaa.com/html/pofo/footer-strip.html	www.themezaa.com/html/pofo/footer-strip.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:38	69047/69047	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4998-10db7%22	http://www.themezaa.com/html/pofo/footer-strip-dark.html	www.themezaa.com/html/pofo/footer-strip-dark.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:39	66703/66703	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49a5-1048f%22	http://www.themezaa.com/html/pofo/footer-center-logo-02.html	www.themezaa.com/html/pofo/footer-center-logo-02.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:40	68647/68647	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49a5-10c27%22	http://www.themezaa.com/html/pofo/footer-center-logo-02-dark.html	www.themezaa.com/html/pofo/footer-center-logo-02-dark.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:41	77024/77024	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49d9-12ce0%22	http://www.themezaa.com/html/pofo/page-title-right-alignment.html	www.themezaa.com/html/pofo/page-title-right-alignment.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:42	76469/76469	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49ca-12ab5%22	http://www.themezaa.com/html/pofo/page-title-center-alignment.html	www.themezaa.com/html/pofo/page-title-center-alignment.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:43	76497/76497	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49cb-12ad1%22	http://www.themezaa.com/html/pofo/page-title-dark-style.html	www.themezaa.com/html/pofo/page-title-dark-style.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:44	76711/76711	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49cc-12ba7%22	http://www.themezaa.com/html/pofo/page-title-big-typography.html	www.themezaa.com/html/pofo/page-title-big-typography.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:45	76612/76612	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49db-12b44%22	http://www.themezaa.com/html/pofo/page-title-parallax-image-background.html	www.themezaa.com/html/pofo/page-title-parallax-image-background.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:46	77425/77425	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49ce-12e71%22	http://www.themezaa.com/html/pofo/page-title-background-breadcrumbs.html	www.themezaa.com/html/pofo/page-title-background-breadcrumbs.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:47	77883/77883	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49dc-1303b%22	http://www.themezaa.com/html/pofo/page-title-gallery-background.html	www.themezaa.com/html/pofo/page-title-gallery-background.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:48	77407/77407	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49cc-12e5f%22	http://www.themezaa.com/html/pofo/page-title-background-video.html	www.themezaa.com/html/pofo/page-title-background-video.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:50	76870/76870	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49da-12c46%22	http://www.themezaa.com/html/pofo/page-title-mini-version.html	www.themezaa.com/html/pofo/page-title-mini-version.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:50	105216/105216	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49c6-19b00%22	http://www.themezaa.com/html/pofo/lightbox-gallery.html	www.themezaa.com/html/pofo/lightbox-gallery.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:51	73898/73898	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a4a26-120aa%22	http://www.themezaa.com/html/pofo/zoom-gallery.html	www.themezaa.com/html/pofo/zoom-gallery.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:52	80831/80831	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49d6-13bbf%22	http://www.themezaa.com/html/pofo/metro-gallery.html	www.themezaa.com/html/pofo/metro-gallery.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
00:20:53	84821/84821	---MCZ	200	added ('OK')	text/html	etag:W/%225f4a49c7-14b55%22	http://www.themezaa.com/html/pofo/justified-gallery.html	www.themezaa.com/html/pofo/justified-gallery.html	(from http://www.themezaa.com/html/pofo/home-creative-studio.html)
